case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year,marked,plaintiff,defendant,plaintiff_size,defendant_size
"Akamai Technologies, Inc. v. Mediapointe, Inc. (Fed. Cir. 2025)",24-1571,2025-11-25,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10741970/akamai-technologies-inc-v-mediapointe-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=4,2025,1,"Akamai Technologies, Inc.","Mediapointe, Inc.",6.0,5.0
People of Michigan v. Walter Joseph Caswell (Mich. Ct. App. 2025),368232,2025-11-24,Michigan Court of Appeals,0,0.0,1.0,https://www.courtlistener.com/opinion/10752231/people-of-michigan-v-walter-joseph-caswell/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=4,2025,1,People of Michigan,Walter Joseph Caswell,1.0,1.0
Daniel J. Stermer v. Old Republic National Title Insurance Company (11th Cir. 2025),23-10850,2025-11-24,Court of Appeals for the Eleventh Circuit,1,1.0,,https://www.courtlistener.com/opinion/10741453/daniel-j-stermer-v-old-republic-national-title-insurance-company/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Daniel J. Stermer,Old Republic National Title Insurance Company,1.0,5.0
"Teva Pharmaceuticals USA, Inc. v. Becerra (D.D.C. 2025)",Civil Action No. 2025-0113,2025-11-20,"District Court, District of Columbia",0,0.0,,https://www.courtlistener.com/opinion/10739938/teva-pharmaceuticals-usa-inc-v-becerra/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Teva Pharmaceuticals USA, Inc.",Becerra,5.0,1.0
Frank Giordano v. Andrews Hohns (3rd Cir. 2025),24-1305,2025-11-18,Court of Appeals for the Third Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10738113/frank-giordano-v-andrews-hohns/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Frank Giordano,Andrews Hohns,1.0,1.0
Duke University v. Sandoz Inc. (Fed. Cir. 2025),24-1078,2025-11-18,Court of Appeals for the Federal Circuit,1,39000000.0,0.0,https://www.courtlistener.com/opinion/10737955/duke-university-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Duke University,Sandoz Inc.,3.0,5.0
"Smartrend Manufacturing Group (Smg), Inc. v. Opti-Luxx Inc. (Fed. Cir. 2025)",24-1616,2025-11-13,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10735714/smartrend-manufacturing-group-smg-inc-v-opti-luxx-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Smartrend Manufacturing Group (Smg), Inc.",Opti-Luxx Inc.,7.0,5.0
"Mission Integrated Technologies, LLC v. Joshua Clemente (4th Cir. 2025)",24-1932,2025-11-12,Court of Appeals for the Fourth Circuit,1,356097.6,1.0,https://www.courtlistener.com/opinion/10735979/mission-integrated-technologies-llc-v-joshua-clemente/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Mission Integrated Technologies, LLC",Joshua Clemente,5.0,1.0
"Canatex Completion Solutions, Inc. v. Wellmatics, LLC (Fed. Cir. 2025)",24-1466,2025-11-12,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10734917/canatex-completion-solutions-inc-v-wellmatics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Canatex Completion Solutions, Inc.","Wellmatics, LLC",5.0,5.0
Renovaro Inc. v. Serhat Gumrukcu (Del. Ch. 2025),C.A. No. 2024-0678-MTZ,2025-11-07,Court of Chancery of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/10734079/renovaro-inc-v-serhat-gumrukcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Renovaro Inc.,Serhat Gumrukcu,5.0,1.0
"In Re MOTOROLA SOLUTIONS, INC. (Fed. Cir. 2025)",25-134,2025-11-06,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10731793/in-re-motorola-solutions-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,,,,
United States v. Pheasant (9th Cir. 2025),23-991,2025-10-31,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10715524/united-states-v-pheasant/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,United States,Pheasant,1.0,1.0
"The Board of Regents of the University of Texas System, the University of Texas System, and the University of Texas M.D. Anderson Cancer Center v. Gensetix, Inc. (Tex. App.-Houston [15th Dist.] 2025)",15-25-00011-CV,2025-10-31,"Texas Court of Appeals, 15th District",0,0.0,,https://www.courtlistener.com/opinion/10733928/the-board-of-regents-of-the-university-of-texas-system-the-university-of/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"The Board of Regents of the University of Texas System, the University of Texas System, and the University of Texas M.D. Anderson Cancer Center","Gensetix, Inc.",1.0,5.0
"Merck Serono S.A. v. Hopewell Pharma Ventures, Inc. (Fed. Cir. 2025)",25-1210,2025-10-30,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10714801/merck-serono-sa-v-hopewell-pharma-ventures-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Merck Serono S.A.,"Hopewell Pharma Ventures, Inc.",1.0,5.0
Aortic Innovations LLC v. Edwards Lifesciences Corporation (Fed. Cir. 2025),24-1145,2025-10-27,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10711516/aortic-innovations-llc-v-edwards-lifesciences-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Aortic Innovations LLC,Edwards Lifesciences Corporation,5.0,5.0
"Centripetal Networks, LLC v. Palo Alto Networks, Inc. (Fed. Cir. 2025)",23-2027,2025-10-22,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10708781/centripetal-networks-llc-v-palo-alto-networks-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Centripetal Networks, LLC","Palo Alto Networks, Inc.",5.0,5.0
"Barrette Outdoor Living, Inc. v. Fortress Iron, Lp (Fed. Cir. 2025)",24-1231,2025-10-17,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10705736/barrette-outdoor-living-inc-v-fortress-iron-lp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Barrette Outdoor Living, Inc.","Fortress Iron, Lp",5.0,5.0
"Shenzhen Mammotion Innovation Co., Ltd. v. Futuregen Technologies Inc. (D.D.C. 2025)",Civil Action No. 2025-1945,2025-10-15,"District Court, District of Columbia",0,0.0,,https://www.courtlistener.com/opinion/10704404/shenzhen-mammotion-innovation-co-ltd-v-futuregen-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Shenzhen Mammotion Innovation Co., Ltd.",Futuregen Technologies Inc.,5.0,5.0
"Causam Enterprises, Inc. v. Itc (Fed. Cir. 2025)",23-1769,2025-10-15,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10704288/causam-enterprises-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Causam Enterprises, Inc.",Itc,5.0,1.0
"Causam Enterprises, Inc. v. Ecobee Technologies Ulc (Fed. Cir. 2025)",24-1958,2025-10-15,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10704289/causam-enterprises-inc-v-ecobee-technologies-ulc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Causam Enterprises, Inc.",Ecobee Technologies Ulc,5.0,5.0
Timoria LLC v. Chaib Anis (Del. Ch. 2025),C.A. No. 2025-0883-JTL,2025-10-06,Court of Chancery of Delaware,0,0.0,,https://www.courtlistener.com/opinion/10691382/timoria-llc-v-chaib-anis/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,Timoria LLC,Chaib Anis,5.0,1.0
"Crowley Marine Services, Inc., Crowley Maritime Corporation, Northland Fuel, LLC, Yukon Fuel Company, Northland Vessel Leasing Company, LLC, and Yutana Barge Lines, LLC v. State of Alaska and Delta Western, LLC, Crowley Fuels LLC v. Delta Western LLC F/K/A Delta Western, Inc. (Alaska 2025)","S18716, S18775",2025-10-03,Alaska Supreme Court,0,0.0,,https://www.courtlistener.com/opinion/10690255/crowley-marine-services-inc-crowley-maritime-corporation-northland/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025,1,"Crowley Marine Services, Inc., Crowley Maritime Corporation, Northland Fuel, LLC, Yukon Fuel Company, Northland Vessel Leasing Company, LLC, and Yutana Barge Lines, LLC","State of Alaska and Delta Western, LLC, Crowley Fuels LLC v. Delta Western LLC F/K/A Delta Western, Inc.",5.0,5.0
"US Inventor, Inc. v. PTO (Fed. Cir. 2025)",24-1396,2025-10-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10688414/us-inventor-inc-v-pto/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"US Inventor, Inc.",PTO,5.0,1.0
"Rex Medical, L.P. v. Intuitive Surgical, Inc. (Fed. Cir. 2025)",24-1072,2025-10-02,Court of Appeals for the Federal Circuit,1,10.0,0.0,https://www.courtlistener.com/opinion/10687680/rex-medical-lp-v-intuitive-surgical-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Rex Medical, L.P.","Intuitive Surgical, Inc.",1.0,5.0
"Focus Products Group International, LLC v. Kartri Sales Co., Inc. (Fed. Cir. 2025)",23-1446,2025-09-30,Court of Appeals for the Federal Circuit,1,970324.0,0.0,https://www.courtlistener.com/opinion/10681614/focus-products-group-international-llc-v-kartri-sales-co-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Focus Products Group International, LLC","Kartri Sales Co., Inc.",7.0,5.0
Novartis Pharmaceuticals Corporation v. Robert F. Kennedy Jr. (D.C. Cir. 2025),24-5235,2025-09-26,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10678340/novartis-pharmaceuticals-corporation-v-robert-f-kennedy-jr/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Novartis Pharmaceuticals Corporation,Robert F. Kennedy Jr.,5.0,1.0
Finesse Wireless LLC v. At&t Mobility LLC (Fed. Cir. 2025),24-1039,2025-09-24,Court of Appeals for the Federal Circuit,1,166303391.0,,https://www.courtlistener.com/opinion/10676767/finesse-wireless-llc-v-att-mobility-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Finesse Wireless LLC,At&t Mobility LLC,5.0,5.0
"Mary Margaret Upchurch and Rickie Upchurch v. Adam I. Lewis, M.D. and Jackson Neurosurgery Clinic, PLLC (Miss. Ct. App. 2025)",2023-CA-01296-COA,2025-09-23,Court of Appeals of Mississippi,1,30000.0,1.0,https://www.courtlistener.com/opinion/10697335/mary-margaret-upchurch-and-rickie-upchurch-v-adam-i-lewis-md-and/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Mary Margaret Upchurch and Rickie Upchurch,"Adam I. Lewis, M.D. and Jackson Neurosurgery Clinic, PLLC",1.0,5.0
"Dumond, Inc. v. Galgano, T. (Pa. Super. Ct. 2025)",1785 EDA 2024,2025-09-19,Superior Court of Pennsylvania,0,0.0,1.0,https://www.courtlistener.com/opinion/10674449/dumond-inc-v-galgano-t/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Dumond, Inc.","Galgano, T.",5.0,1.0
Ronald Koons v. Attorney General New Jersey (3rd Cir. 2025),23-1900,2025-09-17,Court of Appeals for the Third Circuit,1,50.0,1.0,https://www.courtlistener.com/opinion/10673136/ronald-koons-v-attorney-general-new-jersey/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Ronald Koons,Attorney General New Jersey,1.0,1.0
WorldVue Connect v. Szuch (5th Cir. 2025),24-20571,2025-09-16,Court of Appeals for the Fifth Circuit,1,4125000.0,,https://www.courtlistener.com/opinion/10672592/worldvue-connect-v-szuch/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,WorldVue Connect,Szuch,5.0,1.0
Lisa Moore Haywood n/k/a Lisa Moore v. Carl Ray Haywood (Ala. Civ. App. 2025),CL-2024-0883,2025-09-12,Court of Civil Appeals of Alabama,1,5000.0,1.0,https://www.courtlistener.com/opinion/10670618/lisa-moore-haywood-nka-lisa-moore-v-carl-ray-haywood/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Lisa Moore Haywood n/k/a Lisa Moore,Carl Ray Haywood,1.0,1.0
"Hilo Bay Marina, LLC v. State. Concurring Opinion of the Court by Eddins, J., with Whom McKenna and Devens, JJ., Join. Concurring and Dissenting Opinion by Devens, J. (Haw. 2025)",SCAP-23-0000310,2025-09-12,Hawaii Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10671751/hilo-bay-marina-llc-v-state-concurring-opinion-of-the-court-by-eddins/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Hilo Bay Marina, LLC","State. Concurring Opinion of the Court by Eddins, J., with Whom McKenna and Devens, JJ., Join. Concurring and Dissenting Opinion by Devens, J.",5.0,5.0
Herbert v. Shield Arms (Mont. 2025),DA 24-0128,2025-09-09,Montana Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10669452/herbert-v-shield-arms/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Herbert,Shield Arms,1.0,1.0
"Future Link Systems, LLC v. Realtek Semiconductor Corporation (Fed. Cir. 2025)",23-1056,2025-09-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10668476/future-link-systems-llc-v-realtek-semiconductor-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Future Link Systems, LLC",Realtek Semiconductor Corporation,5.0,5.0
Magema Technology LLC v. Phillips 66 (Fed. Cir. 2025),24-1342,2025-09-08,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10667732/magema-technology-llc-v-phillips-66/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Magema Technology LLC,Phillips 66,5.0,7.0
Tolymbekova v. Rubio (D.D.C. 2025),Civil Action No. 2025-0295,2025-09-05,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/10666943/tolymbekova-v-rubio/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Tolymbekova,Rubio,1.0,1.0
"People v. Heuermann (N.Y. Sup. Ct., Suffolk Cty. 2025)",Case No. 73544-24,2025-09-03,"New York Supreme Court, Suffolk County",0,0.0,,https://www.courtlistener.com/opinion/10670084/people-v-heuermann/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,People,Heuermann,1.0,1.0
"Medtronic, Inc, etc. v. CIR (8th Cir. 2025)","23-3063, 23-3281",2025-09-03,Court of Appeals for the Eighth Circuit,1,117000000.0,,https://www.courtlistener.com/opinion/10665312/medtronic-inc-etc-v-cir/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,"Medtronic, Inc, etc.",CIR,5.0,1.0
Movora LLC v. Gendreau (Del. Super. Ct. 2025),N23C-05-034 MAA CCLD,2025-08-29,Superior Court of Delaware,1,60000000.0,1.0,https://www.courtlistener.com/opinion/10663253/movora-llc-v-gendreau/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025,1,Movora LLC,Gendreau,5.0,1.0
"Olympic and Ga. Partners, LLC v. County of L.A. (Cal. 2025)",S280000,2025-08-28,California Supreme Court,1,100.0,1.0,https://www.courtlistener.com/opinion/10662623/olympic-and-ga-partners-llc-v-county-of-la/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,"Olympic and Ga. Partners, LLC",County of L.A.,5.0,5.0
United States v. Earl Miller (7th Cir. 2025),23-3324,2025-08-27,Court of Appeals for the Seventh Circuit,1,2.3,0.0,https://www.courtlistener.com/opinion/10661597/united-states-v-earl-miller/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,United States,Earl Miller,1.0,1.0
Global Health Solutions LLC v. Selner (Fed. Cir. 2025),23-2009,2025-08-26,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10660814/global-health-solutions-llc-v-selner/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,Global Health Solutions LLC,Selner,5.0,1.0
"Butler Amusements, Inc. v. U.S. Department of Labor (D.D.C. 2025)",Civil Action No. 2024-1042,2025-08-26,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/10661100/butler-amusements-inc-v-us-department-of-labor/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,"Butler Amusements, Inc.",U.S. Department of Labor,5.0,1.0
Whittney Ford v. the University of Texas at Austin (Tex. App.-Houston [15th Dist.] 2025),15-25-00123-CV,2025-08-25,"Texas Court of Appeals, 15th District",1,3500000.0,,https://www.courtlistener.com/opinion/10664021/whittney-ford-v-the-university-of-texas-at-austin/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,Whittney Ford,the University of Texas at Austin,1.0,3.0
"Clifton A. Little Ii Et Ano, V. Hardie-tynes Co. Inc. (Wash. Ct. App. 2025)",86318-5,2025-08-25,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/10660123/clifton-a-little-ii-et-ano-v-hardie-tynes-co-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,,,,
AT&T v. FCC (5th Cir. 2025),24-60223,2025-08-22,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10658934/att-v-fcc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,AT&T,FCC,1.0,1.0
People v. Trump (N.Y. App. Div. 2025),"Index No. 452564/22; Appeal No. 2834-2835-2836; Case No. 2023-04925, 2024-01134, 2024-01135",2025-08-21,Appellate Division of the Supreme Court of the State of New York,1,363894816.0,0.0,https://www.courtlistener.com/opinion/10658678/people-v-trump/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,People,Trump,1.0,1.0
"Wall & Associates, Inc. v. Idaho Department of Finance (Idaho 2025)",51310,2025-08-21,Idaho Supreme Court,1,800.0,1.0,https://www.courtlistener.com/opinion/10661626/wall-associates-inc-v-idaho-department-of-finance/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,"Wall & Associates, Inc.",Idaho Department of Finance,5.0,1.0
Spectre Corporation v. United States (Fed. Cl. 2025),16-932 C,2025-08-18,United States Court of Federal Claims,1,50000.0,1.0,https://www.courtlistener.com/opinion/10656447/spectre-corporation-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,Spectre Corporation,United States,5.0,1.0
"Laboratory Corporation of America Holdings v. Qiagen Sciences, LLC (Fed. Cir. 2025)",23-2350,2025-08-13,Court of Appeals for the Federal Circuit,1,4700000.0,0.0,https://www.courtlistener.com/opinion/10653001/laboratory-corporation-of-america-holdings-v-qiagen-sciences-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,Laboratory Corporation of America Holdings,"Qiagen Sciences, LLC",7.0,5.0
"Taction Technology, Inc. v. Apple Inc. (Fed. Cir. 2025)",23-2349,2025-08-13,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10653000/taction-technology-inc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,"Taction Technology, Inc.",Apple Inc.,5.0,5.0
"Securitypoint Holdings, Inc. v. United States (Fed. Cl. 2025)",11-268C,2025-08-08,United States Court of Federal Claims,1,10251601.16,0.0,https://www.courtlistener.com/opinion/10651349/securitypoint-holdings-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,"Securitypoint Holdings, Inc.",United States,7.0,1.0
Mondis Technology Ltd. v. Lg Electronics Inc. (Fed. Cir. 2025),23-2117,2025-08-08,Court of Appeals for the Federal Circuit,1,45000000.0,1.0,https://www.courtlistener.com/opinion/10650441/mondis-technology-ltd-v-lg-electronics-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025,1,Mondis Technology Ltd.,Lg Electronics Inc.,5.0,10.0
